u,v,alpha,beta,weight,max_budget
1360,2356,2.353819127390921,1.4891193480626561,3.842938475453577,13
1360,2918,2.4396179826587234,1.3073878011568256,3.747005783815549,16
1360,3223,2.4395879362264052,0.9682688747412909,3.4078568109676963,26
3206,2909,1.533902579272098,1.1308101416377938,2.6647127209098915,8
3206,3403,1.8648019578530002,1.9247625343199175,3.789564492172918,6
3206,3489,1.368491698945756,0.911170857126167,2.279662556071923,7
3206,4588,1.7673758346613646,1.0673837680602838,2.8347596027216486,25
3206,4589,1.0230593541262956,1.9247080669541066,2.9477674210804024,5
3207,54,2.0280685445854445,1.3538326206820037,3.381901165267448,15
3207,219,2.7275294557325624,0.5024706860287197,3.2300001417612823,17
3207,318,2.550483424458948,1.2376294887625048,3.7881129132214526,6
3207,554,1.8408376024419222,1.6678374898812995,3.5086750923232217,22
3207,883,1.816023641881193,0.7174883890914028,2.533512030972596,12
3207,1935,1.058307424516569,1.540973225487904,2.5992806500044727,10
3207,3209,2.462333303803347,1.1218008707633895,3.5841341745667368,22
3207,3995,1.3252635521311757,1.4162470455658789,2.7415105976970544,23
3207,4591,2.4255184193081716,1.761275433060744,4.186793852368916,19
3208,559,1.1924999241091012,0.5267013201714652,1.7192012442805664,7
3208,1037,1.6018289651765354,1.6306470994447368,3.232476064621272,13
3208,1122,1.3840510270435142,1.1910738501430682,2.5751248771865827,10
3208,1175,2.5531873698293026,0.5041548867357015,3.057342256565004,8
3208,2018,1.9743864822682808,0.9014031346790001,2.875789616947281,6
3208,2524,1.0130832524631304,0.8135835681199621,1.8266668205830925,24
3208,4005,1.9788254484117795,1.5115301813502375,3.490355629762017,27
3208,4508,2.4964620131331836,1.9369141918217576,4.433376204954941,18
3208,4592,2.7102251409153397,1.5500340388969889,4.260259179812328,20
3208,4593,1.2431552082306216,1.065902719823721,2.309057928054343,26
3223,1327,2.7945901509899986,1.717430055120533,4.512020206110532,9
3223,2265,2.299535687215894,0.6567963693382299,2.956332056554124,30
3223,3720,2.060926730362957,0.7821097235985277,2.843036453961485,9
3223,4609,2.4603716636934627,1.737867732273081,4.198239395966544,12
3223,4610,2.7450736749584945,1.2314049242238816,3.976478599182376,13
1362,1026,1.9563404763322185,1.3034108089730239,3.259751285305242,15
1362,1061,1.2738937781870547,0.6400360679633501,1.9139298461504048,6
1362,1348,2.3467227375077853,1.2292594204375404,3.575982157945326,21
1362,1363,2.6277451591985637,1.5584281266166495,4.186173285815213,10
1362,1364,1.1169917952729806,1.8207953217155142,2.9377871169884946,12
1362,1365,1.673094492778904,1.3406325827434296,3.0137270755223335,23
1362,1366,1.369673493890052,1.106546904393241,2.476220398283293,13
1362,1367,1.4717962248169336,0.6994826480734149,2.1712788728903485,22
1362,1368,2.6760647148258356,0.6491317492385862,3.3251964640644216,25
1362,1369,2.622128450111922,1.9532204939650009,4.575348944076923,12
1369,256,2.305861346920537,0.9914506141443972,3.297311961064934,18
1369,308,2.562087987977488,1.2295511105799957,3.7916390985574835,18
1369,860,1.798931624596772,1.7429341183689586,3.5418657429657303,11
1369,1457,2.7144664304487667,1.1011933236390152,3.8156597540877817,16
1369,1767,1.4701496434656285,0.8263870302266016,2.29653667369223,16
1369,1817,2.3769516189925746,0.8411274155479285,3.2180790345405033,28
1369,3219,1.515942847713272,1.9129384914116638,3.4288813391249358,8
1369,3220,2.4992492712624657,1.1652070074895924,3.6644562787520583,30
1369,3221,1.1225558224173489,0.5508782581964665,1.6734340806138155,27
1369,3222,2.0446015730123204,1.9601288701502897,4.00473044316261,21
3210,691,1.8889863235793256,0.9856924559736573,2.874678779552983,6
3210,2055,2.2805463773230006,1.4906600056228665,3.7712063829458673,17
3210,2691,1.5609137133092037,1.9593486095567234,3.520262322865927,7
3210,2935,1.3761477866217477,0.6099080548479725,1.9860558414697203,22
3210,3221,2.248239981008876,0.578040414107472,2.8262803951163478,30
3210,4594,1.5074136149438506,1.7622931935375452,3.269706808481396,18
3210,4595,2.309709259239799,0.9529306490688563,3.2626399083086555,7
3210,4596,1.950959095353458,1.3035335577546014,3.254492653108059,18
3210,4597,2.5999386015605013,1.3372976957951839,3.9372362973556854,26
3210,4598,2.2912656555101885,0.8977570798143996,3.189022735324588,16
3213,3,1.9812691045919089,0.8527105699459616,2.8339796745378703,26
3213,5,1.3654160003430866,0.9563458342885649,2.3217618346316513,26
3213,7,2.700868252275111,1.1383134641270654,3.839181716402176,29
3213,8,2.940823386265301,1.679982315916197,4.620805702181498,6
3213,124,1.8704295187441429,1.311036102518711,3.181465621262854,15
3213,174,2.414561581119351,1.0592378056913705,3.4737993868107213,7
3213,249,2.923409272012748,1.3692485395121616,4.29265781152491,27
3213,251,2.0281241660450924,1.874814265497248,3.9029384315423403,10
3213,369,1.8274861505064863,0.7059047073994792,2.5333908579059656,12
3213,427,1.3889427545472384,1.6148437731170426,3.003786527664281,19
1767,1084,1.9943157051136502,0.5318549053931261,2.5261706105067763,30
1767,1768,2.107428896881769,1.3521743425946267,3.4596032394763956,18
1767,1769,2.529471309460652,0.5896260587210473,3.1190973681816994,14
1767,1770,2.395388468079732,1.2762031627221169,3.671591630801849,13
1767,1771,2.095265477540516,1.8171211570842343,3.9123866346247502,19
1767,1772,2.802430492327775,1.7837234057935216,4.586153898121297,19
1767,1773,2.510705850748513,1.9991144756215284,4.509820326370042,30
1767,1774,1.7462344822874865,1.2281354261274022,2.9743699084148885,20
1767,1775,2.320502586639216,1.3231067217297872,3.6436093083690033,9
1767,1776,1.2905698381383586,0.9458540589281021,2.2364238970664605,20
3220,152,2.846530372558105,1.5750969105995176,4.421627283157623,20
3220,503,1.8997452852427013,1.3827355131570136,3.282480798399715,15
3220,507,1.4627001805251985,1.2724221370298094,2.7351223175550077,5
3220,548,1.6868519032641505,1.3850199771163676,3.071871880380518,15
3220,2345,2.4683950513218145,1.32772928521462,3.7961243365364346,20
3220,2575,2.0389527443088857,1.4393445374921108,3.4782972818009963,17
3220,4600,2.043354508099069,1.0843500745999834,3.127704582699052,20
3220,4601,2.439490027606994,1.840686793220605,4.280176820827599,8
3220,4602,1.823902290946062,1.2913730846103866,3.1152753755564486,29
3222,296,2.409484508261223,1.6614350963967217,4.070919604657945,6
3222,413,1.0254897714070277,1.6183329587212794,2.6438227301283073,16
3222,1903,2.5875433413315347,1.1980451939573504,3.785588535288885,12
3222,1939,1.3818714353113994,0.9057177351812322,2.2875891704926317,25
3222,4603,2.1125968813426352,1.3392805869938307,3.451877468336466,27
3222,4604,2.9665333120248407,1.9121602451227073,4.878693557147548,30
3222,4605,1.1792041254666297,1.401642564285468,2.5808466897520974,14
3222,4606,1.8378389994039739,0.9784968097465255,2.8163358091504995,5
3222,4607,2.5108321165743117,0.514110310132746,3.0249424267070575,7
3222,4608,2.339515094582505,1.799230109914681,4.1387452044971855,20
1377,247,1.8214674886471935,1.3279180451066352,3.149385533753829,8
1377,963,2.2192832764587394,1.7845170472877974,4.003800323746537,16
1377,1135,2.567826530772852,1.068189734318763,3.636016265091615,18
1377,2006,1.6241594938358066,1.4505106741246956,3.074670167960502,23
1377,2237,1.357190512181571,0.9133143929911756,2.2705049051727464,12
1377,3082,2.7760391855645707,0.5735223627833741,3.349561548347945,22
1377,3105,2.696123371834565,1.0610219570308514,3.757145328865416,11
1377,3224,1.1073231246790933,1.009889525869323,2.1172126505484163,17
1377,3225,2.434741049722847,0.9750651789349731,3.4098062286578203,17
1377,3226,1.5232719322911135,1.812848685570226,3.336120617861339,9
3224,2516,1.815393334298599,0.6141086475200341,2.429501981818633,21
3225,108,1.480440842694456,0.6467319130390812,2.127172755733537,26
3225,756,2.93292774626251,1.5541921970367598,4.48711994329927,13
3225,763,1.8935434565324099,1.388501879976222,3.2820453365086317,7
3225,2911,2.596733114234243,0.8627215998055044,3.4594547140397474,30
3225,3438,2.938366653983989,1.6065412841140378,4.544907938098027,24
3225,3679,2.7362364280540734,1.4914089329643705,4.227645361018444,11
3225,3748,2.473399340512639,1.3125024417080682,3.7859017822207073,10
3225,4611,2.2064807458837974,0.6350869560793199,2.8415677019631174,13
3225,4612,1.2466027509472333,1.5174001435540445,2.764002894501278,13
3225,4613,2.9448134336092746,1.7890158371465166,4.733829270755791,7
1379,602,1.1552689767292381,1.162825219416935,2.3180941961461734,11
1379,1274,2.5593006501469224,1.0990170434820914,3.658317693629014,10
1379,1380,2.304414338424186,1.0009870686474682,3.3054014070716544,5
1379,1381,2.148350940330989,1.5115313697222819,3.6598823100532707,16
1379,1382,1.182312867125497,1.4319881183724925,2.6143009854979895,7
1379,1383,1.0428340211707388,1.2335468855108394,2.2763809066815783,22
1379,1384,1.7947485174736455,0.9904305571345084,2.7851790746081537,18
1379,1385,1.1826584193134375,1.2031409708374787,2.3857993901509165,8
1379,1386,1.2648323844988858,1.3192282124390586,2.5840605969379444,27
1379,1387,1.57902288094455,1.8459599828003448,3.4249828637448947,10
1387,860,1.6118789091816983,1.0778008234879106,2.689679732669609,18
1387,1454,2.547300364196764,1.0816855339464695,3.6289858981432337,11
1387,1457,1.984522990898426,1.73307947382793,3.7176024647263564,23
1387,1509,2.7511080019983165,0.5600032654603502,3.3111112674586667,28
1387,3220,1.0130469324385998,1.974429272855943,2.9874762052945427,22
1387,3221,2.8115287024010973,1.2724520093239546,4.083980711725052,27
1387,3280,1.4614444442043397,1.228979258609022,2.6904237028133617,11
3235,255,2.974702012992629,0.8579141512009281,3.832616164193557,23
3235,542,2.3438168028173854,1.125888316013603,3.4697051188309884,9
3235,884,2.552531340323526,0.5048038046268554,3.057335144950381,13
3235,1313,2.726609387143397,1.6982851281413402,4.424894515284738,23
3235,1538,1.9339774531750267,1.848195829486939,3.7821732826619656,17
3235,2726,1.602265674750198,1.5773328998894782,3.179598574639676,5
3235,2758,1.8556986239140725,1.53508749303605,3.3907861169501228,9
3235,4620,1.1734504527150131,0.8409909332449483,2.0144413859599615,15
3235,4621,1.5756844646100663,1.557225930709648,3.1329103953197146,26
3235,4622,1.6589551376635654,0.5001669251029018,2.159122062766467,17
3236,17,1.636951978517836,1.5439440764673704,3.1808960549852063,20
3236,145,2.5825134909169103,1.7530244986861607,4.335537989603071,28
3236,175,1.1227078458151485,1.3661275650830764,2.4888354108982247,14
3236,179,1.963665713093917,1.0135404190694686,2.977206132163386,27
3236,180,1.5672017083224916,1.185207445669079,2.7524091539915707,13
3236,424,1.4002893031941697,0.885405550441901,2.2856948536360706,27
3236,717,2.052309487612612,1.8611943559229318,3.9135038435355436,28
3236,736,1.4012690885393888,1.800253634498677,3.2015227230380656,25
3236,754,1.1133800460334236,1.0734117659226052,2.186791811956029,7
3236,2001,1.000967407562889,0.6348047602852961,1.635772167848185,21
3552,2,1.2151702716064987,1.2240511094027742,2.439221381009273,21
3552,123,2.1036480905837,0.5455871905371013,2.6492352811208013,25
3552,147,1.961066925196789,0.5752666020396744,2.5363335272364633,7
3552,177,1.138387247483378,1.233126959235315,2.371514206718693,14
3552,250,2.5349710873547675,1.873627803545187,4.408598890899954,6
3552,251,1.4506683142676111,0.5891614248890356,2.0398297391566467,29
3552,351,1.5307122521113918,1.1691933889703605,2.6999056410817523,11
3552,946,2.3646225805090326,1.9903841458061544,4.355006726315187,19
3552,983,1.3024096582186215,1.968365160102291,3.2707748183209127,27
3552,2077,2.815441417129907,0.8570854510169008,3.6725268681468077,20
4825,838,1.3354197185679235,1.7354059363744545,3.070825654942378,25
4825,839,2.2787925787818457,1.944943390481146,4.223735969262991,13
4825,1716,1.1186787505382925,0.8533727424398008,1.9720514929780932,7
4825,2211,1.92111663986239,0.8195406131602478,2.740657253022638,10
4825,2226,1.9378965500527143,1.4353268295731443,3.3732233796258586,8
4825,4388,2.1291205511463756,0.6922901961843029,2.8214107473306784,7
4825,4915,2.9371576741115493,1.878134397008432,4.815292071119981,17
4825,5513,2.8109776568619367,1.9504297455569897,4.761407402418927,11
4825,5514,1.5953077276854695,1.4460272789580184,3.0413350066434877,12
4825,5515,1.4145454628294258,0.5825259928125875,1.9970714556420135,17
5241,198,2.65062212252729,1.9278985827580533,4.578520705285343,19
5241,1192,1.0620987697454047,0.9625599736033139,2.0246587433487186,20
5241,1969,2.0779830965042816,1.4356029092889804,3.513586005793262,17
5241,2776,1.13378685193478,1.6367950903196506,2.770581942254431,8
5241,2888,2.423737279441975,1.2764000753249465,3.7001373547669214,9
5241,3395,2.946614778444994,0.5268846936426138,3.473499472087608,21
5241,4251,2.5158596998199956,0.678223713293264,3.1940834131132596,29
5241,4641,1.6691651431316537,0.8356724624513263,2.50483760558298,20
5241,4992,1.1391239520095242,1.5498009761550522,2.6889249281645764,19
5241,5725,2.7679546447937335,1.5215133386294508,4.289467983423185,30
5487,5858,1.1517680150781684,1.7357330025732334,2.8875010176514015,24
5785,121,1.70574929034317,1.8968926424455301,3.6026419327887,22
5785,123,2.220162943114337,0.8621887170162764,3.0823516601306133,5
5785,144,1.5775383782451715,1.126023795456901,2.7035621737020725,24
5785,149,1.8707117464729688,0.5003351845116288,2.3710469309845976,19
5785,176,1.8755625617491953,0.757082582035508,2.6326451437847034,19
5785,180,2.981830781522742,1.5725039399711316,4.554334721493873,14
5785,352,1.673255148358342,0.8067738526814672,2.480029001039809,21
5785,754,2.4910419714781664,1.3500090434891776,3.841051014967344,23
5785,1317,1.6766776108676658,1.050411739014924,2.72708934988259,18
5788,1173,1.5128789719731555,1.3476612353901771,2.8605402073633326,27
5788,1487,1.5950658577784653,0.8800123415792995,2.475078199357765,30
5788,1544,2.4466239250746655,0.8929870611789823,3.339610986253648,18
5788,3531,2.164298145243694,0.8761819746027106,3.0404801198464044,28
5788,4885,2.4472412861073383,1.8516308234877183,4.298872109595057,12
5788,5546,1.2446563611430086,1.9741496171132886,3.218805978256297,9
5788,5655,2.2217822238575415,1.5012353932943525,3.723017617151894,30
5788,5980,1.5116578927628284,0.6482627959026992,2.1599206886655278,9
5788,5981,2.381490597362678,1.1717938472929468,3.553284444655625,19
5788,5982,2.4723289340713377,0.5709453504405069,3.0432742845118446,29
3228,294,1.1608083339621953,0.6668599772121926,1.8276683111743879,10
3228,1511,1.9093795093017525,0.8877019332594418,2.7970814425611943,17
3228,2024,1.318992160174117,1.110360739528058,2.4293528997021747,25
3228,2677,1.161171025620131,0.5661407723781707,1.727311797998302,30
3228,2935,1.8990913484940692,1.536252721869325,3.435344070363394,13
3228,2936,1.0098522522335365,0.7026877458973309,1.7125399981308673,14
3228,3908,1.8968315468951373,1.6719009525432358,3.568732499438373,11
3228,4614,2.937361573535606,1.6750025593897264,4.612364132925332,6
3228,4615,1.3390831426828014,1.3686939086529089,2.70777705133571,5
3228,4616,2.1466090665125854,1.5311378184556075,3.677746884968193,18
3250,1903,1.9930893326106758,1.773965672927881,3.7670550055385568,9
1388,122,1.6105642748751923,0.9185333501036169,2.5290976249788093,15
1388,123,2.1194088106907847,1.0003847281534997,3.1197935388442843,29
1388,147,2.171435789960756,1.8644285550842152,4.035864345044971,18
1388,176,2.686145359816199,0.9365471132742429,3.6226924730904417,17
1388,177,2.773178676270465,0.6713661109395279,3.444544787209993,15
1388,246,2.0034387010105124,1.974386708704639,3.9778254097151513,10
1388,264,1.3494983606838595,0.6876443316313865,2.0371426923152463,19
1388,422,2.1767114597389403,1.5280009225097428,3.704712382248683,26
1388,1245,2.2924169034418096,1.9486288101369746,4.241045713578784,15
1393,4,1.0116050205113623,0.6919773169300675,1.7035823374414298,15
1393,5,1.1455894915209437,0.5290990105398607,1.6746885020608044,29
1393,145,1.5030138053517972,1.754794363930772,3.257808169282569,28
1393,147,2.677225542556366,1.0614945157089566,3.7387200582653226,12
1393,149,1.8935061095438892,1.8811143144468665,3.774620423990756,15
1393,183,1.3428368260061736,0.6850672329125785,2.027904058918752,23
1393,252,2.343064684232833,1.4417110810412452,3.7847757652740786,17
1393,390,2.8124266347420908,0.9336054445116434,3.7460320792537343,20
1393,423,2.20714579459486,1.3588182722538944,3.565964066848754,5
1393,667,1.6775537118078525,1.7129745867138013,3.390528298521654,28
1396,266,1.7111609135079175,1.2674975312349135,2.9786584447428313,26
1396,437,2.7276197646719953,0.8643017828027709,3.591921547474766,6
1396,459,2.75107224270287,1.0857209587611076,3.8367932014639776,19
1396,1178,2.1979452997043816,0.7286350480002681,2.9265803477046495,18
1396,1409,1.7170719641542735,1.359748665932674,3.0768206300869476,20
